214206 214206 690566645 AMZN_2015-07-06_34200000_57600000_orderbook_200.csv 140
351630 351630 1119694174 AMZN_2015-07-07_34200000_57600000_orderbook_200.csv 140
330371 330371 1053898533 AMZN_2015-07-08_34200000_57600000_orderbook_200.csv 140
255204 255204 811113499 AMZN_2015-07-09_34200000_57600000_orderbook_200.csv 140
198473 198473 635622801 AMZN_2015-07-10_34200000_57600000_orderbook_200.csv 140
214193 214193 685697912 AMZN_2015-07-06_34200000_57600000_orderbook_200.csv 139
351615 351615 1111825574 AMZN_2015-07-07_34200000_57600000_orderbook_200.csv 139
330364 330364 1046443480 AMZN_2015-07-08_34200000_57600000_orderbook_200.csv 139
255194 255194 805358542 AMZN_2015-07-09_34200000_57600000_orderbook_200.csv 139
198395 198395 630917032 AMZN_2015-07-10_34200000_57600000_orderbook_200.csv 139
214178 214178 680821550 AMZN_2015-07-06_34200000_57600000_orderbook_200.csv 138
351590 351590 1103917833 AMZN_2015-07-07_34200000_57600000_orderbook_200.csv 138
330352 330352 1038969704 AMZN_2015-07-08_34200000_57600000_orderbook_200.csv 138
255181 255181 799596762 AMZN_2015-07-09_34200000_57600000_orderbook_200.csv 138
198365 198365 626361187 AMZN_2015-07-10_34200000_57600000_orderbook_200.csv 138
214157 214157 675919548 AMZN_2015-07-06_34200000_57600000_orderbook_200.csv 137
351527 351527 1095888439 AMZN_2015-07-07_34200000_57600000_orderbook_200.csv 137
330347 330347 1031519700 AMZN_2015-07-08_34200000_57600000_orderbook_200.csv 137
255160 255160 793812084 AMZN_2015-07-09_34200000_57600000_orderbook_200.csv 137
198341 198341 621820616 AMZN_2015-07-10_34200000_57600000_orderbook_200.csv 137
214134 214134 671001516 AMZN_2015-07-06_34200000_57600000_orderbook_200.csv 136
351490 351490 1087935055 AMZN_2015-07-07_34200000_57600000_orderbook_200.csv 136
330331 330331 1024035431 AMZN_2015-07-08_34200000_57600000_orderbook_200.csv 136
255144 255144 788041468 AMZN_2015-07-09_34200000_57600000_orderbook_200.csv 136
198309 198309 617251176 AMZN_2015-07-10_34200000_57600000_orderbook_200.csv 136
214113 214113 666088576 AMZN_2015-07-06_34200000_57600000_orderbook_200.csv 135
351473 351473 1080048040 AMZN_2015-07-07_34200000_57600000_orderbook_200.csv 135
330320 330320 1016565075 AMZN_2015-07-08_34200000_57600000_orderbook_200.csv 135
255124 255124 782261856 AMZN_2015-07-09_34200000_57600000_orderbook_200.csv 135
